person_id,call_count_with_suspects,night_movements_hours,gps_zone_visits,encrypted_app_usage_hours,social_media_threat_score,vpn_usage,device_changes_last_30_days,suspicious_contacts_count,avg_call_duration_min,microphone_activation_events,camera_activation_events,account_login_failures,location_change_frequency,suspicious,last_activity_time,related_person_ids,military_zone_proximity_score
7312,1,1.393082032500001,4,2.2368098938907606,0.4927761595665098,1,0,1,0.8721458371402515,1,0,2,0.5540549241980217,0,2025-05-13 06:27:46.134045,"7057,3782,4898,6875",2.6397189574834803
7313,1,4.629238202128412,3,0.6636323817168037,0.7185650308489954,0,0,0,2.839558511927472,1,0,1,0.9723490139683914,0,2025-05-09 03:06:46.134045,"4893,1343",3.5856845697097404
7314,4,2.83589415114035,0,0.9819097288250125,0.6317546583026361,0,0,0,1.9780170858554103,0,1,3,1.0798612741937974,0,2025-05-28 17:04:46.134045,"5330,749,2858,1889,1537",3.607412094886861
7315,2,3.0846399127791724,0,0.3099063337248758,0.5525260234661343,0,0,3,4.481132450251118,1,1,3,1.8249055019029043,0,2025-05-29 06:01:46.134045,"9398,174,1020,3768",3.410558303698741
7316,1,1.8891070027610601,3,1.885511327329659,0.3240945878746001,0,1,0,0.8980098633773599,2,2,1,0.4618217923556346,0,2025-05-21 06:26:46.134045,"1079,6132,4047",2.6860452126573864
7317,2,2.1057521786824496,4,0.2968381293978201,0.9037784292062141,0,1,2,4.112313582612928,1,0,1,0.0,0,2025-05-30 05:35:46.134045,6858,4.077931726046587
7318,4,1.5704070543434971,3,2.8330443178902094,0.27004465228887053,0,0,0,0.8409946037442242,2,1,3,0.7317768046526223,0,2025-06-02 04:12:46.134045,"619,8096,7980,9684,1009",5.241581585861939
7319,1,4.624380900465347,1,1.163162153810513,0.1593894309388344,0,0,2,1.4610090797155937,2,0,1,1.943916059115006,0,2025-05-21 22:34:46.134045,"1765,4511,1299,5508,9723",4.4174990070663025
7320,4,1.891136181399197,4,1.1916301891755037,0.7120501112450458,1,0,1,1.8411225224754166,0,0,1,0.7978252885992072,0,2025-05-26 20:04:46.134045,2329,3.816240477775123
7321,3,1.3962490007651467,9,4.066091498917796,0.5465528389683162,0,1,0,1.7081820355045556,0,1,2,0.9075424424000176,0,2025-05-29 14:17:46.134045,"3260,2127,3980,3237,1449",3.6730912928958888
7322,3,1.245995779351353,2,2.224205125213342,0.2628606641405197,0,1,1,4.632552264390232,1,1,1,1.0640050283707745,0,2025-05-12 03:27:46.134045,484,2.8991313747142384
7323,2,2.335350026947146,6,2.03883313549627,0.8703076562036238,1,0,4,2.899672910819114,1,1,3,0.7065989352325935,1,2025-05-24 16:54:46.134045,3290,4.415256316729377
7324,1,3.4210220427412077,3,2.9283166830507605,0.28620707276098534,0,0,1,4.737476348532009,4,2,3,0.8734256111257034,0,2025-05-10 15:29:46.134045,"6011,4565,9024,1450,63",2.2314626501957715
7325,3,3.0869595052321475,1,0.14446453700281767,0.06378207402215896,0,0,2,3.088033692463118,0,0,3,1.987315191304016,0,2025-05-30 19:35:46.134045,2977,2.6482231464641472
7326,0,1.2436746124339626,7,1.9421836414033269,0.015366717118317164,0,1,0,1.8082670968657373,1,0,0,1.1807756563212795,0,2025-06-01 11:07:46.134045,9814,3.26423869344132
7327,2,1.2190566520528474,9,0.39830938126078247,0.9228550134468861,0,1,2,0.8994795128291146,0,0,3,1.0564887622374002,0,2025-06-02 02:59:46.134045,"9145,9406,7586,6620",3.7437067005772158
7328,4,3.2462685089482006,1,0.4947289404402719,0.40217810007772914,0,1,0,2.4405095287956953,1,1,2,0.9563027553059443,0,2025-05-17 21:02:46.134045,"4730,4893,5327",1.1476141389524228
7329,1,4.1013813736010425,6,0.022893017232589734,0.21348890659121267,0,0,0,2.0616264243499307,0,2,2,1.5251342899262195,0,2025-05-19 12:55:46.134045,"7090,9435,627,9806",4.513440688670056
7330,0,1.854997492342245,7,3.362532243499607,0.5671014144307266,0,0,5,3.740990118380472,1,0,2,1.2111210602768605,0,2025-06-05 11:22:46.134045,"4431,6907",3.7211716920470077
7331,0,3.2066234083649494,9,2.015501483048752,0.48788566475946504,0,0,4,4.488517927619006,2,3,2,1.3584835561062043,0,2025-05-15 15:17:46.134045,"7012,96,2201,9279,2631",4.089479294750797
7332,4,0.5339118943706522,2,0.22499147371874406,0.9998426533190269,1,1,2,5.092149155252957,2,3,2,0.3850085167487992,1,2025-05-31 18:44:46.134045,"9070,5449,7519",4.837811514759871
7333,1,1.1564754990271886,5,0.5960739963126711,0.8885049754321162,0,0,1,3.6978681802868314,1,1,0,0.7240220995891729,0,2025-05-27 03:47:46.134045,"7356,6447,5475,4575,1772",1.5243647613538058
7334,3,0.9904017574084196,3,0.9806960609084172,0.27110229907102945,0,1,0,1.5616735380904183,1,1,4,1.06749832178223,0,2025-05-11 16:22:46.134045,"1111,7707,6235",1.6247285473704904
7335,4,2.4122137951478706,1,1.0215634583380215,0.6977094773056498,0,0,1,4.017132341843971,3,2,3,1.7678957886565314,1,2025-05-26 23:18:46.134045,"6731,9404,8733",2.3402606257036482
7336,1,1.8210239779613744,7,1.3582262780407837,0.3871747007175439,1,0,2,4.034236729217444,0,0,1,1.5517083062288153,0,2025-05-20 21:47:46.134045,2876,6.075986728791295
7337,3,2.2380926446779976,1,0.9585104863668925,0.3644376628796916,0,0,0,1.759937934717112,1,0,4,0.6279435445477266,0,2025-05-29 17:19:46.134045,"2436,27",2.0873702209357137
7338,2,3.219115988850297,8,1.5689386035811679,0.3671073288223635,1,0,1,3.317827405111288,1,0,1,0.9574059459586549,0,2025-05-14 07:49:46.134045,"6656,3203",4.838034645465213
7339,3,1.3468338161881988,8,3.2295778199372913,0.6392551708167901,0,0,2,2.2006105062330694,2,1,2,1.123471197657602,0,2025-06-06 09:43:46.134045,"1642,8185,3154,8998,2202",2.6689821289378117
7340,2,2.093993106612868,7,0.7614275468388207,0.5379838696848548,0,0,2,1.7013857564926842,2,0,2,1.249008765537858,0,2025-05-14 00:01:46.134045,"8447,6425",2.3979022379916155
7341,2,0.6620677809254263,9,3.1398351484050457,0.7550499220898381,0,0,3,4.441464510850423,0,0,2,1.143158845492239,0,2025-05-17 02:50:46.134045,"4139,3148,6269,4473",1.8305236691158824
7342,2,3.1637857157418594,2,0.37194264156615964,0.15298584623716427,0,1,3,3.1817207811079635,1,0,3,0.6361797809907423,0,2025-05-13 04:52:46.134045,7761,2.071399717630944
7343,2,3.0964137136632006,7,0.1941064384963438,0.42542704645280727,0,0,2,4.505763760795579,1,1,4,0.6523456733187611,0,2025-05-28 23:40:46.134045,5761,4.332495403641023
7344,4,2.361888147432794,4,0.41047408231715976,0.8603230555960384,0,0,2,2.755788891076771,2,2,1,1.4436682453049232,0,2025-05-31 14:25:46.134045,"2948,7394,5346",2.8177186920314727
7345,3,2.119936102178711,9,0.3471277700325592,0.0031643894698377695,1,0,1,2.076738253980084,2,0,3,1.587880966553457,0,2025-05-13 18:57:46.134045,2531,2.9865842604461412
7346,2,1.490852065436815,4,6.307486882649416,0.6234922488192912,0,3,3,0.16508401782490623,1,3,0,0.5501117698680453,1,2025-05-28 00:13:46.134045,"8940,1858,9956,9721,8949",5.503295084753496
7347,3,0.604450805299857,1,0.7196052084204144,0.7857370213633692,0,0,3,5.567392782732515,1,0,0,0.7466894686738768,0,2025-05-10 18:17:46.134045,"8449,8945,3991,6168",1.9230371402046322
7348,4,2.3055419412611746,2,1.5810605227841497,0.38385447191404365,1,0,1,4.629321960283779,1,1,1,0.7936716855189859,0,2025-05-16 01:44:46.134045,"736,949,4783",3.5424560423022573
7349,4,2.7562008106610874,7,1.7863511897949313,0.8836159883449816,0,0,3,1.7278305106592482,2,3,0,0.7074462687755186,1,2025-06-01 17:36:46.134045,"5449,1557,7255,7775",0.8150436313340452
7350,3,4.019371611053245,0,0.8837446990735981,0.7356917028793647,0,1,1,0.0,2,1,2,0.6650789904315473,0,2025-06-02 11:20:46.134045,"5814,1130,3108,3952",3.9720970110195704
7351,5,1.6064504842526195,3,0.3795765343105576,0.6060481911768989,0,0,1,4.57451241226303,0,0,4,1.1887942522493762,0,2025-05-07 19:31:46.134045,"5881,4906,4691,8729,7112",1.2301502469013559
7352,0,2.2701816182104553,5,0.8646417682853693,0.1983224782473667,0,0,2,3.504181261080383,1,1,3,1.2574632630143265,0,2025-06-03 13:53:46.134045,"3849,299",2.800106048629984
7353,1,3.1144042164012786,8,0.962999371151356,0.6701039419635568,0,1,3,4.243483315131553,0,1,0,0.4114918928669753,0,2025-05-18 21:57:46.134045,3501,2.0314430723169528
7354,2,3.144532878860818,7,4.618921602980578,0.8337668675120633,0,0,0,0.0035676692752462102,2,1,1,0.7166137194950645,0,2025-05-19 08:46:46.134045,7633,2.4434289545484114
7355,4,1.377529043221119,9,1.2611617434356766,0.729909044460154,0,2,2,1.0929620019920994,2,2,4,0.35970114603896364,1,2025-05-20 05:15:46.134045,"7106,8795,7538,4071",3.114023316475956
7356,3,1.720840606741283,4,5.253480599365593,0.5748568628776702,0,2,4,3.1684330532602885,2,1,4,0.7701151406755748,1,2025-05-24 00:46:46.134045,"2507,6812",2.36616063988877
7357,4,1.474849347240368,6,1.2895560207605188,0.7145768387497402,0,1,0,2.0022821008813865,5,2,1,1.2386301790710705,1,2025-06-02 12:29:46.134045,"4784,8566,5200",4.250749609369993
7358,2,1.098155431464713,7,0.2349772336819122,0.9768885731321287,1,0,4,2.2497754158297663,1,4,1,1.0408628846244015,1,2025-06-01 16:46:46.134045,"9490,986,5390,9578",4.239367550400052
7359,0,3.471669413023246,8,0.7276798922032117,0.010804341020527963,0,0,0,0.002191368287186801,2,3,0,0.9114262859961179,0,2025-06-04 18:36:46.134045,"535,8508,8171,3709,6187",3.2858346046955784
7360,1,2.062713808982916,2,2.3575870645546084,0.6639286185775269,0,0,0,2.3472163746697343,3,1,1,1.5788402678685503,0,2025-05-09 04:23:46.134045,"6120,367,3655,3689",5.382480530826951
7361,4,1.9257545372680895,7,0.8212921619566718,0.7929925807110724,0,0,2,3.30987378414709,3,0,2,1.101192592155575,0,2025-06-03 17:32:46.134045,"300,6651,5088,9070,7681",1.4767408372280921
7362,2,2.2477081624927067,2,0.15759724713444093,0.6388915256604216,0,0,2,4.006041090358311,0,1,4,0.8846560806325002,0,2025-05-17 22:46:46.134045,"9710,1075,5640,5218",2.0932188508305547
7363,3,2.0537619651754815,0,0.15151525586579803,0.2730920962556055,0,0,2,3.6001504675077793,2,1,1,0.7037117008535312,0,2025-05-18 22:09:46.134045,"785,4183,2590,2303,3178",3.5746754862018078
7364,6,1.7790226260903268,3,0.4058731824367913,0.8227573965550253,1,0,0,2.347573494321174,4,0,0,0.7560768519513079,0,2025-05-11 12:13:46.134045,1674,3.634888557510749
7365,3,1.238442663533187,6,1.2478271252872943,0.9132991144557523,0,1,0,4.1947456502847835,0,0,2,0.8600086833434286,0,2025-05-09 09:36:46.134045,"4426,7804,7741,1608",2.034324485102629
7366,2,3.565280458096932,8,2.659303331575983,0.6835047317731721,1,2,2,2.3750880259857876,2,0,2,0.7992318389261721,1,2025-05-29 10:16:46.134045,"2461,9555",2.16714892507759
7367,2,1.4297277371054584,9,1.1444301239394932,0.5110242050720065,1,0,3,5.853668255643746,2,4,4,1.518800904525793,1,2025-05-27 02:43:46.134045,"2844,5125,2558,7408,5027",5.1797689745731805
7368,2,1.0694879334925058,6,2.056106317527996,0.3663208778596323,0,0,3,3.5263495162290575,1,0,1,0.9143313248252404,0,2025-06-05 18:58:46.134045,4792,0.622288935416214
7369,5,1.9194443490799697,9,1.5559644014206317,0.33005675795665024,0,1,0,2.9146764075152913,3,3,1,0.0,0,2025-05-14 08:54:46.134045,"2419,472,4486,2369,506",0.24828589783827096
7370,3,4.157515217436302,4,1.1138187279188148,0.7232276454744407,0,0,0,3.0399000698951677,4,0,1,0.6028937340973608,0,2025-06-02 12:17:46.134045,331,4.429337064646985
7371,1,1.1784266956549243,0,0.3627403687796013,0.6071233922219393,0,1,0,1.7010522939498407,3,3,0,1.4084659865094953,0,2025-06-02 09:39:46.134045,"3823,3269,2173",4.31345820333294
7372,5,2.709615218728623,0,3.22053433931391,0.15685057332200802,1,0,2,4.146253291950048,3,0,4,0.0,1,2025-05-20 03:59:46.134045,"4326,9337,8592,4306",3.8404145609143745
7373,3,1.7536683950831147,8,0.48385629896372845,0.14109664555828905,0,1,1,1.8438738591077175,0,2,0,0.9268482934939746,0,2025-06-03 05:53:46.134045,"6333,8701,1344",3.7871440767225053
7374,3,2.244807248126972,3,0.4371735979136878,0.07109920366871958,0,0,1,4.587824722523875,1,0,1,1.567634512430454,0,2025-06-05 09:04:46.134045,"7583,8636,5849,4322,6611",4.206103380409065
7375,2,2.922180884961579,2,0.4471999946200321,0.6835119190155697,0,1,0,3.31311064802436,3,0,1,0.525951438468768,0,2025-05-14 14:42:46.134045,"7950,966",1.7020536836893516
7376,2,0.28031119180700825,4,0.1508670356341958,0.31436437101004844,0,1,2,1.784723033589438,1,4,2,0.0,0,2025-06-03 05:14:46.134045,"1743,9889",2.2605565316281733
7377,4,1.1036588912080831,6,1.0356883186377248,0.0202424689700873,0,3,0,3.6186350279292006,1,4,3,0.09134508533503716,0,2025-06-04 23:44:46.134045,"2637,581,8786,3217",1.500718862165269
7378,3,2.908012794927052,6,0.5951973090099372,0.3376927357092,0,0,4,2.0112226507893802,1,1,3,0.881486485580697,0,2025-05-20 19:41:46.134045,284,5.3721433353678885
7379,6,2.0974510840813423,4,1.1070347629862394,0.8321166519835413,0,1,1,1.87040727330266,0,0,1,1.260412059507626,0,2025-05-14 08:15:46.134045,"7272,1770",0.5980901439370189
7380,0,2.21187464045443,7,0.9052761498765483,0.2476625301907034,1,0,1,3.279329864683533,1,2,3,1.4289751976285368,0,2025-05-10 18:44:46.134045,"4727,7211,1461",3.0665665207089554
7381,3,2.7113836170455103,4,1.100303296853065,0.633549394660684,0,0,5,3.4595235137069418,3,2,3,1.3373197855874843,1,2025-05-27 02:03:46.134045,"935,9084,2562,3070",3.0283552341115616
7382,4,1.1103985090973838,9,0.5299922941590831,0.4396711829413228,0,1,2,2.325146074257186,2,0,0,1.0656474111820344,0,2025-06-01 18:11:46.134045,"9428,923,7760,6269,3962",4.170145670039961
7383,2,3.0550725378273205,3,2.5322194344210014,0.5488958868640732,0,1,0,2.2916149680133553,2,1,3,0.9960174071918508,0,2025-05-14 16:16:46.134045,"8761,4450",4.4019114909288755
7384,2,2.8197837246405495,5,1.145975843554625,0.5957727076630474,0,1,3,2.424663844282387,0,0,2,0.880470331016333,0,2025-05-24 01:06:46.134045,"6655,2238,4041",1.6594687471452354
7385,2,2.238317207258371,2,0.35061429340512706,0.45481098079611004,0,2,0,3.87364922523291,1,0,0,0.9885694023835745,0,2025-05-31 09:23:46.134045,"655,2160,8340,2541,799",4.395280310818107
7386,2,2.4681317328674863,3,3.4811801176407826,0.05785584190718329,1,0,4,3.979301906434487,1,1,4,0.8460601238223475,1,2025-05-20 06:04:46.134045,9953,4.291522737625705
7387,1,3.1649737776570266,7,0.1738826360218591,0.5676954169297019,1,0,1,3.8376573879116798,2,2,2,1.0218917425376106,0,2025-05-28 10:45:46.134045,"9578,3608",2.1699416537446607
7388,5,1.4061609412658433,9,1.9832028229757497,0.3975248123775045,0,0,0,2.0253922066910754,2,4,1,0.8258293626801502,0,2025-05-17 16:02:46.134045,"4357,6523,7685,2432",1.433620601109452
7389,2,2.6613570184612207,9,1.7018958980285674,0.1998799054853896,0,0,4,6.1981461152799096,1,1,4,0.7420261652598568,0,2025-05-16 20:56:46.134045,"7198,9128,7223,9917",3.0778554407026193
7390,2,3.7443572357147676,2,0.11347430686266957,0.8965082045189383,0,0,2,0.0,1,2,3,1.4839476927780226,0,2025-05-09 02:58:46.134045,"914,7213,2890",2.266625283442428
7391,1,2.6406262494886588,9,3.4766640704170237,0.736067188546189,0,1,2,1.6153095277850795,0,0,1,0.8639992119674719,0,2025-06-04 23:29:46.134045,"1618,2941,1088,5767",3.746824120276263
7392,6,1.7776067723413203,2,0.5703813340435991,0.2840682473724173,0,0,3,3.7628730268799915,0,2,1,0.830402861282591,0,2025-06-06 00:00:46.134045,"2396,7764,4568,3451,7194",1.700849325594709
7393,2,4.318205690372365,5,2.025782931443056,0.5389571759304557,0,0,2,5.2832660679496914,0,0,3,0.6709424852767267,0,2025-05-15 12:54:46.134045,"3045,3864,8313,8506",2.2973758868901104
7394,2,2.2308145024104937,7,0.4865223753856432,0.9631131707259681,0,0,2,3.486880117102392,2,0,1,0.908152480186922,0,2025-06-02 02:21:46.134045,"8874,5862,4506,180",3.140161082387934
7395,3,3.3985915996797473,9,1.1188467566223326,0.2454615719244655,1,0,4,2.5228576689557354,4,3,4,1.1005407898176152,1,2025-05-10 14:02:46.134045,"6336,7014,3313,1207",6.421739619313579
7396,5,1.5784685863192682,1,5.381305646536859,0.947384479589438,1,0,0,4.768426180384164,1,1,1,0.45279254852760564,1,2025-05-18 01:37:46.134045,"7921,5550,4264,1156,7116",2.314622460316857
7397,1,3.0678024979057037,0,1.4154019779864389,0.6833613451530617,0,0,4,2.259787105825882,0,2,1,0.46191964406291375,0,2025-05-21 15:52:46.134045,"3545,6192,1795",2.6557548027048146
7398,6,1.4535749524589225,9,0.5271532439044782,0.5408366469507564,1,0,2,1.7767676894591418,1,0,0,1.2148382128307404,0,2025-05-30 21:50:46.134045,"5316,1514,7231",3.8191235898983082
7399,5,2.323384238254552,0,0.9197780427504973,0.9832076925182197,0,1,4,4.205446604976971,1,0,4,0.9770432191184969,1,2025-05-24 02:06:46.134045,"9582,7892,7053,8714",2.5527724768467714
7400,6,1.3932598908937157,6,1.6907081711504537,0.33370886142743483,0,0,0,5.183942425652567,0,4,3,0.8295553343481863,0,2025-06-06 04:17:46.134045,"7411,5820,7696,4844,4919",2.2389794803443435
7401,5,3.9011559761970447,1,0.8836913631748058,0.27823118743662023,0,0,1,0.6376817550942944,1,1,2,1.1113289637652737,0,2025-05-10 11:47:46.134045,"6551,6783,6942",1.2354695129596742
7402,3,1.7788686678112806,8,3.6244466257516343,0.3395932750585562,0,0,1,5.482228445664129,0,0,2,0.3491479818330677,0,2025-06-01 12:37:46.134045,"7856,7994,2884,2065,3432",1.7268888916263663
7403,3,0.8920678730443685,9,3.031314522554334,0.7508584019018752,0,0,2,4.358339746453827,1,1,1,1.0496032423712154,0,2025-06-02 08:20:46.134045,"524,9043,3752,9211",1.8006929874549105
7404,2,2.0951185219022377,3,0.2381598306681637,0.33700654741888525,1,1,3,4.234713949425173,0,0,4,0.9167867405936548,0,2025-06-02 02:21:46.134045,"7521,941",2.297670039843509
7405,3,2.5370947919412994,6,2.3052635659539304,0.10276235653389898,0,0,5,4.294208316114307,2,1,1,1.5174995770890378,0,2025-06-05 02:50:46.134045,"657,5269,9183,6099",2.107846502565708
7406,6,1.9733990226276588,4,4.281737449456089,0.6443120964484271,0,0,3,3.97561096744744,0,0,3,1.009892963258477,1,2025-05-20 05:39:46.134045,"5026,5398,7414,4181,1744",2.8681282126583083
7407,5,1.1866797714731256,4,0.5716890856480107,0.2229836002327753,0,0,4,3.677417948752811,3,0,1,0.7930681548364006,0,2025-06-05 04:06:46.134045,"8065,730",2.4512466530657093
7408,2,3.0373168072899785,6,0.4081456550939852,0.0041630703266059,1,1,4,2.63147943910689,0,3,1,1.302386888274609,0,2025-05-28 09:57:46.134045,"8306,8216,5381,1166",1.735692012719856
7409,1,3.259180029281798,8,0.014452521510889979,0.1991574367338934,0,1,2,1.113028599845001,2,0,0,1.0148879390477188,0,2025-05-10 08:17:46.134045,"5892,4469,6523",1.4024977283211455
7410,7,0.3520426511535375,3,0.18436616258613286,0.8191454289436824,0,1,0,1.6447033227816061,3,1,4,0.9501334519241738,1,2025-05-29 01:51:46.134045,1667,1.403192522540685
7411,4,1.122973046139366,8,4.862950745231389,0.9402481055819216,1,1,2,3.4094232985842687,1,0,4,0.26912939788302603,1,2025-05-18 14:50:46.134045,"8452,3617,9589,9265,8061",1.0746493946593914
7412,2,1.8405723533674683,8,0.7442051225357653,0.661952797343868,1,0,4,3.1403602125474968,1,0,0,1.3630087721311361,0,2025-05-08 04:49:46.134045,4884,0.7888793724477967
7413,3,1.4690743028409086,7,0.734921488402917,0.31048978402408467,0,1,2,1.8513346709486986,4,1,3,0.0,0,2025-05-17 04:58:46.134045,"4957,2276,9284",2.4865604169672784
7414,5,2.5259545831479393,0,0.4652574521998487,0.43649734690317565,0,0,2,2.096859683547674,0,0,2,1.1663408255571475,0,2025-05-17 01:22:46.134045,"6139,9309,6423",3.9147515030102644
7415,2,3.839477207121173,9,0.26879570355876176,0.1945487409408727,0,0,1,2.9346260008302707,3,2,1,1.6914296418744281,0,2025-05-13 16:51:46.134045,"5466,4174",2.503833787741409
7416,2,1.619086490493821,8,1.0663258991710884,0.8807779233844465,1,0,1,2.0261467717818857,0,0,3,1.1489562386978973,0,2025-05-13 06:46:46.134045,"2263,4783,8453,6676,8443",0.9819444217329261
7417,3,3.5767222011039963,2,1.9266231944517878,0.6655815627903898,0,0,1,1.8834035429419367,1,0,2,0.25482500655653795,0,2025-06-04 10:37:46.134045,"6258,4150,4965",2.322484629063597
7418,5,0.5316671436926874,7,1.2004150018929653,0.08441259737736406,1,0,5,4.221604598449045,0,0,1,0.4931831477073061,0,2025-06-04 15:11:46.134045,"9862,8070,4235,510",3.823584099187729
7419,3,2.4558148125182457,4,0.05414077996322167,0.3669336836362681,0,0,0,1.4624588329450672,2,1,3,2.1339797361658643,0,2025-05-28 04:43:46.134045,6753,3.2668023048872663
7420,3,1.4052885132456048,5,2.4404075410408703,0.5380225967947263,1,1,2,2.9509948461547357,0,0,2,1.7758188096587806,0,2025-05-09 21:19:46.134045,624,5.6901316193467295
7421,2,2.477389930654264,2,4.023445434694862,0.7973300810004764,0,1,3,3.7497795376504515,0,0,4,0.2815787178292022,0,2025-05-10 11:49:46.134045,8720,0.2400648414556249
7422,4,0.24319015454297355,6,0.8707372096403434,0.9205046007960924,0,0,1,3.1262065594302246,0,0,4,0.6865140855273575,0,2025-05-16 08:22:46.134045,"8285,1586",2.127785217331284
7423,7,0.7146095205969374,1,0.6846589893712874,0.13267342329193454,0,0,3,2.436229365184725,1,1,4,0.3560320205037779,0,2025-06-02 05:17:46.134045,5388,2.4159390865848565
7424,1,2.475312514510126,2,0.39176277813759797,0.8345555601911364,0,0,2,5.3769171061105006,1,0,0,0.9382857316245062,0,2025-05-07 19:51:46.134045,"2409,8750,6307,9789,6474",3.2133840033107437
7425,3,1.36999909433686,1,0.5390255649443144,0.06578377686241965,0,1,1,4.311395867187194,1,2,2,1.817611675620922,0,2025-05-13 18:30:46.134045,"6311,8250",0.6660154655472604
7426,3,1.6768823940538298,8,1.5511235739961389,0.24049047083657848,0,2,0,5.779496268167708,1,1,2,2.18719110726805,0,2025-05-10 12:07:46.134045,"203,9231,1364,4012,9428",3.371691059746962
7427,3,3.836285174827357,2,2.205467265759347,0.02101229208559785,0,1,1,2.2768683217943444,1,2,2,0.4779330626556324,0,2025-05-26 17:32:46.134045,987,2.2290015467470785
7428,2,2.137571469168855,7,0.6056851743174811,0.0638283842816183,1,2,0,3.2568201553738145,1,0,1,1.09764399054216,0,2025-05-11 18:56:46.134045,5890,0.4908052421478048
7429,1,2.9015165142816337,5,0.6225293126348592,0.03242018486196285,0,1,3,4.519505197808631,0,1,3,0.6884568213801424,0,2025-05-18 15:14:46.134045,9988,4.784034453257529
7430,4,1.240727850395508,0,0.8997621115449133,0.14600785994917942,0,0,2,5.925286544137943,2,1,1,0.4540220410965955,0,2025-05-20 13:50:46.134045,"4640,6069",1.2778029135317717
7431,4,0.6587963070976746,5,0.27986087564952944,0.8765280752963774,0,0,1,4.537074135150034,2,0,0,1.2626767172237716,0,2025-05-08 14:43:46.134045,"15,8400",4.112972739973934
7432,6,1.9192646789581236,7,3.9302277075975702,0.2838265873462861,1,2,2,2.4281696252331653,1,1,1,0.0,1,2025-05-16 12:33:46.134045,"149,2808,8808,3507",4.111469388253214
7433,3,0.5095305966653467,9,1.833490670524198,0.4797153445056578,0,0,5,3.0642326767491093,1,0,2,1.6054286040187136,0,2025-05-30 10:35:46.134045,"1929,3354,5339",1.8940542167453
7434,3,1.3014103967583255,2,0.852638218560916,0.4871163682181703,0,0,1,2.987966512652412,2,2,3,0.6260024426884806,0,2025-06-01 00:23:46.134045,"5551,7575,6855,8350",2.3836636670677698
7435,3,2.2377542184980648,6,0.19562866729481068,0.9952629335710733,1,1,5,3.191184100854123,0,1,2,0.7358522447141687,1,2025-05-08 20:10:46.134045,6414,1.6082354886885273
7436,3,1.8887391029382492,5,2.8339811988803483,0.3646729107247718,0,1,1,2.5652999020884337,1,1,4,1.1623433847330893,0,2025-05-15 02:53:46.134045,"7403,3069,7341",3.676126774232087
7437,6,2.334519385495122,0,0.9916426075073497,0.2650993282668075,0,1,1,3.2593909588774723,2,2,1,0.7796415610279028,0,2025-05-24 18:17:46.134045,"6415,883,3238,3297",4.954472488285706
7438,5,2.6003183960020815,1,2.390958810671364,0.9632446998322368,0,0,2,0.0,1,0,3,1.154385613389593,0,2025-05-10 18:59:46.134045,"5794,7426",1.4555711841020909
7439,5,0.8042752841938943,4,0.05094660379641525,0.5925256470973398,0,0,2,1.5396380433489825,2,2,3,0.38615255052489994,0,2025-05-07 20:18:46.134045,"8606,896,4383,4400,3682",3.6469086429865576
7440,3,1.0580657285695665,6,0.479593389333007,0.2894814389370427,0,0,1,4.1037357734358615,1,3,3,0.3317176828564139,0,2025-05-29 15:12:46.134045,8311,3.776297445540075
7441,4,0.0,3,1.4596701517347688,0.28748593662296884,0,0,1,6.045944447177488,1,2,0,0.9559620460401643,0,2025-05-15 21:19:46.134045,"8984,338,733,926",0.6327480673363446
7442,2,1.62947669235712,5,1.003921352893219,0.08636270831082538,0,1,2,3.3604561389089995,0,1,1,1.7791770010433523,0,2025-05-19 18:16:46.134045,4908,2.6111852574877177
7443,1,2.7367559576172305,1,0.5244893667042236,0.5568686377926816,1,0,0,2.422753464070807,0,0,0,1.8337597568585098,0,2025-05-10 23:28:46.134045,"3575,5885,8031,4069,472",1.416085051563864
7444,1,3.491276863606487,4,0.3368360206461311,0.723687885052679,0,1,0,1.2552514716055105,1,2,1,0.27069768216826695,0,2025-05-09 16:42:46.134045,5220,2.7400802435779563
7445,3,2.1904818690831704,9,0.5389031628411557,0.4747137979232299,0,3,2,1.860103660573866,0,1,3,0.8650160287987353,0,2025-05-11 09:47:46.134045,"4543,2531,8655",2.3565422360217445
7446,0,3.3732288635426904,2,2.0341681010613737,0.8844368837270301,0,0,0,2.9274283805227155,1,1,0,0.7211281393727229,0,2025-06-01 05:33:46.134045,"8516,5327",1.4222645313876623
7447,4,2.3838270237759844,0,0.30447352383317927,0.48396478388171504,0,0,3,3.4673144913251166,3,1,0,0.5010355910411624,0,2025-05-10 10:47:46.134045,"3315,7845",2.2783684720599275
7448,2,2.1074494205010184,5,1.3514132182284326,0.3463583378803168,0,2,4,1.908804060567958,2,1,1,0.5380265560849119,0,2025-05-18 20:00:46.134045,"1388,7961,7390,7723",5.034908228870472
7449,6,1.3887091234148188,8,0.8266404946858331,0.25078284975159626,0,0,4,2.963016769596445,3,0,4,1.013339291193275,0,2025-06-01 16:34:46.134045,8834,1.2314696537080603
7450,4,0.0,9,2.1597826238090096,0.24329332635267598,0,0,1,3.7998111563222325,0,0,0,0.9357186531286477,0,2025-05-15 01:22:46.134045,"4768,7338",0.6851387807180782
7451,2,3.223189487219596,7,0.33775313089049247,0.3165139671725329,0,1,1,4.452346529977491,1,2,1,1.382022145660902,0,2025-05-30 05:11:46.134045,"5707,4840,6077",5.561644148541305
